id,member_id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,last_pymnt_amnt,loan_status
1056817,1288371.0,7200.0, 36 months,  9.91%,232.02,B,B1,4 years,OWN,53000.0,Not Verified,credit_card,16.14,0.0,1.0,7.0,0.0,22964.0,77.3%,17.0,42.94,Fully Paid
1057024,1288578.0,8000.0, 36 months, 10.65%,260.59,B,B2,< 1 year,RENT,46330.0,Source Verified,debt_consolidation,6.53,0.0,1.0,7.0,0.0,9838.0,53.5%,18.0,1539.97,Fully Paid
1056799,1288353.0,24575.0, 60 months, 19.03%,637.9,E,E2,10+ years,MORTGAGE,59000.0,Verified,credit_card,19.75,0.0,0.0,9.0,0.0,21151.0,63.7%,25.0,637.9,Charged Off
1056835,1288389.0,19000.0, 36 months,  7.51%,591.11,A,A3,10+ years,MORTGAGE,95000.0,Source Verified,debt_consolidation,5.28,0.0,3.0,9.0,0.0,6316.0,13.7%,27.0,9054.67,Fully Paid
1056055,1287628.0,14400.0, 36 months, 15.27%,501.09,C,C4,10+ years,RENT,58977.0,Source Verified,credit_card,12.88,0.0,1.0,17.0,0.0,16939.0,86.4%,22.0,518.41,Fully Paid
1055476,1287029.0,8400.0, 36 months, 12.69%,281.78,B,B5,1 year,RENT,75000.0,Source Verified,wedding,3.81,0.0,0.0,8.0,0.0,7493.0,63%,11.0,298.75,Fully Paid
1055593,1287154.0,7500.0, 36 months, 12.69%,251.59,B,B5,2 years,RENT,27000.0,Source Verified,debt_consolidation,13.82,0.0,0.0,10.0,0.0,6962.0,67.6%,15.0,257.54,Fully Paid
1056585,1288179.0,30000.0, 60 months, 20.89%,809.75,F,F1,4 years,MORTGAGE,72000.0,Verified,debt_consolidation,17.6,0.0,3.0,13.0,0.0,29732.0,86.9%,32.0,24408.49,Fully Paid
1056773,1288325.0,12375.0, 60 months, 15.96%,300.68,C,C5,2 years,RENT,37000.0,Not Verified,credit_card,23.74,0.0,1.0,7.0,0.0,15976.0,81.9%,12.0,2854.94,Fully Paid
1056374,1287949.0,10000.0, 36 months,  7.51%,311.11,A,A3,2 years,MORTGAGE,69077.0,Not Verified,debt_consolidation,17.37,0.0,1.0,11.0,0.0,28667.0,63.8%,22.0,326.55,Fully Paid
1055929,1287504.0,22000.0, 60 months, 17.27%,549.96,D,D3,2 years,RENT,54329.0,Verified,debt_consolidation,7.91,0.0,1.0,11.0,0.0,15808.0,77.1%,29.0,12190.99,Fully Paid
1056772,1288324.0,12000.0, 36 months, 12.69%,402.54,B,B5,10+ years,RENT,200000.0,Source Verified,debt_consolidation,6.61,0.0,2.0,7.0,0.0,16375.0,71.5%,21.0,8277.69,Fully Paid
1055229,1286785.0,5000.0, 36 months, 12.69%,167.73,B,B5,1 year,MORTGAGE,110000.0,Source Verified,other,20.02,0.0,2.0,13.0,0.0,23729.0,62.8%,44.0,4340.28,Fully Paid
1056601,1288196.0,21000.0, 36 months, 16.29%,741.31,D,D1,2 years,RENT,63500.0,Source Verified,debt_consolidation,19.79,0.0,1.0,16.0,0.0,25800.0,65.2%,29.0,5667.33,Fully Paid
1011430,1238298.0,24000.0, 36 months,  8.90%,762.08,A,A5,2 years,MORTGAGE,70000.0,Source Verified,home_improvement,1.77,0.0,1.0,4.0,0.0,7132.0,36.2%,19.0,8093.82,Fully Paid
1056115,1287689.0,6000.0, 36 months, 13.49%,203.59,C,C1,< 1 year,RENT,30000.0,Source Verified,medical,10.8,0.0,0.0,6.0,0.0,13465.0,86.3%,20.0,3676.89,Fully Paid
1056345,1288135.0,4800.0, 36 months,  6.03%,146.1,A,A1,2 years,RENT,54996.0,Not Verified,other,5.89,0.0,0.0,10.0,0.0,8800.0,38.3%,20.0,16.89,Fully Paid
1054308,1286151.0,5000.0, 36 months, 20.89%,188.1,F,F1,5 years,RENT,21000.0,Verified,other,7.14,0.0,0.0,2.0,0.0,496.0,99.2%,4.0,188.1,Charged Off
1056351,1288141.0,5850.0, 36 months, 14.65%,201.8,C,C3,1 year,RENT,38000.0,Verified,credit_card,23.59,0.0,1.0,10.0,0.0,9552.0,91.8%,36.0,3121.68,Fully Paid
1056090,1287665.0,21000.0, 60 months, 11.71%,464.07,B,B3,2 years,RENT,75000.0,Verified,credit_card,8.88,0.0,0.0,6.0,0.0,12076.0,82.7%,21.0,10161.21,Fully Paid
1056273,1287858.0,17475.0, 60 months, 17.27%,404.35,D,D3,10+ years,RENT,56000.0,Verified,other,24.84,0.0,2.0,11.0,0.0,15133.0,68.8%,27.0,448.83,Charged Off
1053961,1285785.0,4750.0, 36 months,  8.90%,150.83,A,A5,2 years,OWN,48000.0,Verified,home_improvement,10.07,0.0,1.0,4.0,0.0,34679.0,3.7%,7.0,157.53,Fully Paid
1056155,1287930.0,12000.0, 60 months, 20.89%,323.9,F,F1,3 years,MORTGAGE,100000.0,Not Verified,debt_consolidation,13.76,0.0,0.0,25.0,1.0,9214.0,68.3%,52.0,7509.32,Fully Paid
1056147,1287922.0,5275.0, 36 months,  7.51%,164.11,A,A3,5 years,OWN,50000.0,Not Verified,other,6.79,0.0,1.0,13.0,0.0,2830.0,11.4%,37.0,5043.88,Fully Paid
1056107,1287655.0,9175.0, 36 months, 12.69%,307.78,B,B5,< 1 year,RENT,28500.0,Source Verified,debt_consolidation,19.03,0.0,0.0,6.0,0.0,8577.0,66%,10.0,324.83,Fully Paid
1056157,1281001.0,9600.0, 36 months, 16.77%,341.17,D,D2,5 years,RENT,37000.0,Source Verified,credit_card,19.62,0.0,0.0,7.0,0.0,6636.0,58.6%,8.0,358.46,Fully Paid
1056298,1287885.0,34475.0, 60 months, 14.27%,807.01,C,C2,8 years,RENT,60000.0,Verified,debt_consolidation,20.02,0.0,0.0,13.0,0.0,27747.0,53.2%,36.0,200.52,Charged Off
1056299,1287887.0,22500.0, 36 months, 14.27%,771.96,C,C2,7 years,RENT,70000.0,Verified,debt_consolidation,12.07,0.0,3.0,8.0,0.0,12089.0,36.7%,20.0,13856.75,Fully Paid
1056248,1287830.0,12000.0, 60 months, 22.06%,331.84,F,F4,1 year,RENT,80000.0,Verified,medical,8.54,0.0,1.0,5.0,0.0,1226.0,9.8%,5.0,12110.5,Fully Paid
926180,1146931.0,12000.0, 36 months,  6.03%,365.23,A,A1,,OWN,40000.0,Source Verified,credit_card,18.75,0.0,0.0,10.0,0.0,20899.0,51.1%,25.0,5.53,Fully Paid
1056261,1287844.0,10050.0, 60 months, 17.27%,251.23,D,D3,10+ years,MORTGAGE,74143.68,Source Verified,home_improvement,17.54,0.0,1.0,10.0,0.0,15820.0,89.9%,16.0,53.52,Charged Off
1056081,1287654.0,15000.0, 36 months, 17.27%,536.81,D,D3,,OWN,57000.0,Source Verified,debt_consolidation,12.08,0.0,1.0,13.0,0.0,16549.0,89%,13.0,555.12,Fully Paid
1056062,1287635.0,19400.0, 36 months, 12.69%,650.77,B,B5,< 1 year,RENT,50000.0,Source Verified,credit_card,17.66,0.0,0.0,10.0,0.0,27709.0,72.3%,25.0,15871.81,Fully Paid
1056239,1287822.0,10000.0, 36 months, 15.27%,347.98,C,C4,< 1 year,RENT,42000.0,Source Verified,credit_card,16.37,0.0,1.0,11.0,0.0,9886.0,81.7%,36.0,347.98,Charged Off
1056093,1287668.0,10000.0, 36 months, 15.27%,347.98,C,C4,1 year,OWN,53000.0,Not Verified,credit_card,13.77,0.0,2.0,12.0,1.0,10851.0,68.7%,35.0,455.73,Fully Paid
1056080,1287653.0,4800.0, 36 months, 10.65%,156.36,B,B2,6 years,RENT,22000.0,Source Verified,debt_consolidation,8.07,0.0,1.0,10.0,0.0,5183.0,35.5%,15.0,1791.2,Fully Paid
1056234,1287815.0,35000.0, 60 months, 11.71%,516.0,B,B3,3 years,MORTGAGE,90000.0,Source Verified,small_business,8.07,0.0,0.0,6.0,0.0,5660.0,25.3%,19.0,516.0,Charged Off
1053252,1284826.0,18200.0, 36 months, 11.71%,601.99,B,B3,10+ years,RENT,42000.0,Source Verified,debt_consolidation,20.37,0.0,0.0,10.0,0.0,10542.0,59.6%,41.0,601.99,Charged Off
1056186,1287764.0,6400.0, 36 months, 12.69%,214.69,B,B5,3 years,RENT,35000.0,Not Verified,credit_card,14.33,0.0,1.0,15.0,0.0,6886.0,69.6%,18.0,219.24,Fully Paid
1055960,1287736.0,2500.0, 36 months, 15.27%,87.0,C,C4,6 years,RENT,40000.0,Not Verified,debt_consolidation,15.27,0.0,1.0,8.0,0.0,7199.0,67.3%,11.0,2532.24,Fully Paid
1048116,1279261.0,6300.0, 36 months,  9.91%,203.02,B,B1,10+ years,RENT,49000.0,Source Verified,credit_card,12.61,0.0,0.0,10.0,0.0,14644.0,93.9%,25.0,2879.74,Fully Paid
1056204,1277130.0,4400.0, 36 months, 11.71%,145.54,B,B3,5 years,RENT,38000.0,Source Verified,credit_card,7.86,0.0,0.0,7.0,0.0,6363.0,57.3%,9.0,115.37,Fully Paid
1056163,1287739.0,6000.0, 36 months, 12.69%,201.27,B,B5,8 years,MORTGAGE,118000.0,Not Verified,credit_card,11.5,0.0,3.0,6.0,0.0,9005.0,89.2%,13.0,5060.48,Fully Paid
1050689,1282336.0,20500.0, 60 months, 20.89%,340.77,F,F1,9 years,MORTGAGE,54000.0,Verified,debt_consolidation,18.02,1.0,2.0,5.0,0.0,0.0,0%,14.0,88.58,Fully Paid
1055949,1287725.0,17000.0, 60 months, 13.49%,391.08,C,C1,9 years,RENT,53000.0,Not Verified,debt_consolidation,21.03,0.0,2.0,7.0,0.0,6427.0,84.6%,12.0,391.08,Charged Off
1051959,1283479.0,18000.0, 36 months,  7.90%,563.23,A,A4,10+ years,MORTGAGE,60000.0,Verified,debt_consolidation,21.22,0.0,0.0,12.0,0.0,27390.0,71.5%,28.0,568.6,Fully Paid
1055912,1287488.0,10000.0, 36 months, 12.69%,335.45,B,B5,4 years,MORTGAGE,44000.0,Verified,debt_consolidation,14.56,0.0,1.0,8.0,0.0,10681.0,55.6%,10.0,351.47,Fully Paid
1055757,1287526.0,16000.0, 60 months, 11.71%,353.58,B,B3,5 years,MORTGAGE,52000.0,Verified,credit_card,19.73,0.0,0.0,10.0,0.0,21630.0,64%,23.0,9265.58,Fully Paid
1053910,1285730.0,34000.0, 36 months, 17.58%,1222.03,D,D4,4 years,RENT,65000.0,Verified,debt_consolidation,16.87,0.0,2.0,7.0,0.0,16758.0,64.7%,27.0,23197.95,Fully Paid
1055977,1287546.0,16000.0, 60 months, 13.49%,368.08,C,C1,3 years,RENT,51000.0,Not Verified,credit_card,13.65,0.0,1.0,13.0,0.0,15062.0,54.2%,44.0,5767.17,Fully Paid
1055982,1287551.0,11100.0, 36 months, 15.27%,386.26,C,C4,6 years,RENT,45000.0,Source Verified,debt_consolidation,4.64,0.0,1.0,3.0,0.0,9866.0,95.8%,9.0,386.26,Charged Off
1055723,1287291.0,12000.0, 60 months, 19.42%,314.07,E,E3,2 years,RENT,40000.0,Source Verified,debt_consolidation,6.15,0.0,1.0,4.0,0.0,7815.0,96.5%,7.0,314.07,Charged Off
1055810,1287382.0,5000.0, 36 months, 11.71%,165.38,B,B3,< 1 year,OWN,20000.0,Verified,credit_card,11.4,0.0,0.0,6.0,0.0,5822.0,93.9%,6.0,174.51,Fully Paid
1055873,1287447.0,21000.0, 60 months, 17.27%,524.96,D,D3,7 years,OWN,42000.0,Verified,debt_consolidation,15.8,0.0,1.0,5.0,0.0,15184.0,74.2%,10.0,524.96,Charged Off
1055657,1287221.0,10625.0, 36 months, 11.71%,351.44,B,B3,< 1 year,RENT,25000.0,Verified,debt_consolidation,15.12,0.0,1.0,7.0,0.0,9890.0,76.7%,22.0,369.79,Fully Paid
1055838,1287411.0,18500.0, 36 months,  7.51%,575.56,A,A3,1 year,RENT,112000.0,Verified,debt_consolidation,9.02,0.0,1.0,10.0,0.0,5482.0,9.8%,26.0,1179.9,Charged Off
1052534,1284069.0,3600.0, 36 months, 12.42%,120.3,B,B4,5 years,MORTGAGE,30000.0,Source Verified,debt_consolidation,16.44,0.0,0.0,13.0,0.0,8319.0,84.9%,21.0,4.93,Fully Paid
1055716,1287282.0,8500.0, 36 months, 15.96%,298.67,C,C5,,RENT,27050.0,Source Verified,credit_card,10.25,0.0,3.0,7.0,0.0,5956.0,62.7%,10.0,298.0,Charged Off
1055701,1287267.0,12000.0, 36 months,  8.90%,381.04,A,A5,5 years,MORTGAGE,35000.0,Not Verified,credit_card,10.35,0.0,0.0,7.0,0.0,13557.0,81.2%,19.0,3292.82,Fully Paid
1055693,1287258.0,11700.0, 36 months, 11.71%,386.99,B,B3,6 years,RENT,30000.0,Source Verified,credit_card,22.48,0.0,0.0,5.0,0.0,11013.0,89.5%,30.0,5774.87,Fully Paid
1055843,1287416.0,15000.0, 36 months, 14.27%,514.64,C,C2,2 years,RENT,70000.0,Source Verified,debt_consolidation,15.05,0.0,1.0,16.0,0.0,16255.0,67.2%,29.0,9236.39,Fully Paid
1055696,1287261.0,13000.0, 36 months,  9.91%,418.93,B,B1,10+ years,MORTGAGE,105000.0,Source Verified,debt_consolidation,14.96,0.0,0.0,9.0,0.0,17954.0,80.2%,33.0,9513.3,Fully Paid
1055834,1287408.0,9500.0, 36 months, 12.69%,318.68,B,B5,5 years,MORTGAGE,52000.0,Not Verified,debt_consolidation,18.95,0.0,1.0,8.0,0.0,30817.0,64.5%,11.0,318.68,Charged Off
1055682,1287246.0,1800.0, 60 months, 14.27%,42.14,C,C2,4 years,MORTGAGE,92496.0,Not Verified,other,20.9,0.0,0.0,14.0,0.0,39608.0,89.1%,40.0,130.56,Fully Paid
1055641,1287204.0,20000.0, 36 months, 13.49%,678.61,C,C1,6 years,MORTGAGE,47000.0,Verified,home_improvement,19.86,0.0,2.0,12.0,0.0,14709.0,86.4%,22.0,713.48,Fully Paid
1055835,1235254.0,6000.0, 36 months,  8.90%,190.52,A,A5,5 years,RENT,24000.0,Source Verified,credit_card,11.55,0.0,0.0,4.0,0.0,7186.0,88.7%,9.0,195.32,Fully Paid
1055646,1287209.0,13000.0, 36 months, 17.27%,465.24,D,D3,6 years,RENT,67000.0,Verified,debt_consolidation,20.61,0.0,1.0,19.0,0.0,16467.0,45%,23.0,479.92,Fully Paid
1055612,1287174.0,14400.0, 36 months,  6.62%,442.14,A,A2,4 years,RENT,50000.0,Not Verified,debt_consolidation,25.1,0.0,1.0,8.0,0.0,32370.0,65.1%,23.0,464.26,Fully Paid
1055639,1287203.0,5000.0, 36 months,  7.90%,156.46,A,A4,5 years,MORTGAGE,48996.0,Source Verified,debt_consolidation,28.07,0.0,3.0,14.0,0.0,45581.0,58.6%,42.0,2065.97,Fully Paid
1055636,1287196.0,12000.0, 60 months, 18.25%,306.36,D,D5,5 years,RENT,165000.0,Source Verified,debt_consolidation,6.27,1.0,0.0,5.0,0.0,5046.0,63.1%,19.0,628.04,Charged Off
1055350,1287314.0,25000.0, 36 months, 11.71%,826.9,B,B3,10+ years,RENT,70000.0,Verified,debt_consolidation,17.14,0.0,1.0,8.0,0.0,28980.0,48.4%,25.0,859.45,Fully Paid
1055357,1287323.0,21650.0, 60 months, 19.03%,561.98,E,E2,7 years,OWN,49000.0,Verified,debt_consolidation,17.19,0.0,0.0,7.0,0.0,20853.0,72.7%,14.0,15255.99,Fully Paid
1055587,1287147.0,19500.0, 60 months, 16.77%,482.22,D,D2,10+ years,MORTGAGE,85470.0,Verified,debt_consolidation,20.04,0.0,0.0,14.0,0.0,19074.0,56.9%,39.0,15745.04,Fully Paid
1055566,1287125.0,5000.0, 36 months,  7.51%,155.56,A,A3,,RENT,84855.0,Verified,other,14.14,0.0,2.0,13.0,0.0,7295.0,20.5%,18.0,155.56,Charged Off
1053384,1284971.0,5200.0, 36 months, 14.65%,179.37,C,C3,10+ years,RENT,32160.0,Source Verified,debt_consolidation,23.47,0.0,2.0,11.0,0.0,4616.0,33.2%,16.0,183.68,Fully Paid
1036318,1266180.0,6000.0, 36 months, 13.49%,203.59,C,C1,8 years,MORTGAGE,50000.0,Not Verified,debt_consolidation,23.86,2.0,1.0,22.0,0.0,9359.0,24.6%,58.0,4313.39,Fully Paid
1055509,1287067.0,4000.0, 36 months, 18.64%,145.9,E,E1,10+ years,RENT,47000.0,Source Verified,other,12.94,0.0,0.0,3.0,0.0,2476.0,99%,7.0,291.71,Charged Off
1055527,1287086.0,15000.0, 36 months, 12.69%,503.18,B,B5,4 years,RENT,62000.0,Not Verified,debt_consolidation,18.77,0.0,0.0,18.0,0.0,21777.0,43.8%,19.0,101.05,Charged Off
1055502,1287057.0,8000.0, 36 months, 11.71%,264.61,B,B3,2 years,RENT,115000.0,Verified,credit_card,2.07,0.0,2.0,7.0,0.0,11577.0,76.2%,12.0,279.46,Fully Paid
1055322,1286886.0,16500.0, 36 months, 17.27%,590.49,D,D3,10+ years,MORTGAGE,64000.0,Verified,credit_card,7.97,0.0,0.0,9.0,0.0,16896.0,96%,13.0,590.49,Charged Off
1055535,1287094.0,11900.0, 60 months, 12.42%,267.25,B,B4,4 years,RENT,96000.0,Source Verified,vacation,7.67,0.0,0.0,9.0,0.0,1300.0,7.6%,20.0,5052.78,Fully Paid
1055300,1286863.0,4000.0, 36 months, 15.27%,139.2,C,C4,,OWN,25000.0,Not Verified,debt_consolidation,12.62,0.0,1.0,5.0,0.0,5550.0,91%,9.0,162.4,Charged Off
1055275,1286835.0,12000.0, 36 months,  9.91%,386.7,B,B1,10+ years,RENT,40100.0,Verified,debt_consolidation,24.27,0.0,1.0,12.0,0.0,15015.0,71.5%,24.0,404.29,Fully Paid
1054743,1286600.0,10200.0, 36 months,  6.03%,310.45,A,A1,10+ years,MORTGAGE,75000.0,Not Verified,debt_consolidation,10.1,0.0,0.0,7.0,0.0,7940.0,42.7%,31.0,4500.02,Fully Paid
1055212,1286768.0,12000.0, 36 months, 11.71%,396.92,B,B3,6 years,RENT,95000.0,Not Verified,debt_consolidation,19.73,0.0,0.0,9.0,0.0,23752.0,96.2%,30.0,3819.93,Fully Paid
1055468,1287021.0,3000.0, 36 months, 11.71%,99.23,B,B3,3 years,RENT,55000.0,Not Verified,credit_card,9.75,0.0,0.0,12.0,0.0,11679.0,92.7%,19.0,49.75,Charged Off
1055260,1286814.0,3500.0, 36 months, 10.65%,114.01,B,B2,10+ years,MORTGAGE,175000.0,Verified,medical,16.49,0.0,3.0,18.0,0.0,54039.0,63.7%,54.0,114.01,Charged Off
1055240,1286796.0,11000.0, 36 months,  6.62%,337.75,A,A2,10+ years,RENT,37000.0,Not Verified,credit_card,18.78,0.0,0.0,8.0,0.0,9532.0,64.8%,17.0,4890.7,Fully Paid
1055239,1286795.0,17000.0, 36 months, 12.42%,568.06,B,B4,6 years,OWN,60500.0,Not Verified,debt_consolidation,17.91,0.0,1.0,10.0,0.0,10083.0,61.5%,31.0,13897.55,Fully Paid
1055405,1286957.0,15000.0, 36 months, 15.96%,527.06,C,C5,10+ years,OWN,60000.0,Verified,credit_card,19.52,0.0,2.0,11.0,0.0,9881.0,73.2%,19.0,549.63,Fully Paid
1055231,1286787.0,12000.0, 36 months,  7.51%,373.33,A,A3,7 years,RENT,52000.0,Not Verified,credit_card,24.16,0.0,1.0,8.0,0.0,28731.0,70.1%,18.0,390.85,Fully Paid
1055225,1286781.0,29100.0, 60 months, 23.91%,835.63,G,G4,< 1 year,RENT,95000.0,Source Verified,debt_consolidation,16.41,1.0,0.0,4.0,0.0,3988.0,99.7%,22.0,23356.73,Fully Paid
1055222,1286778.0,5000.0, 36 months, 14.65%,172.48,C,C3,,MORTGAGE,48000.0,Not Verified,home_improvement,19.57,0.0,2.0,14.0,0.0,24311.0,74.3%,26.0,175.6,Fully Paid
1055455,1268296.0,25850.0, 36 months,  7.90%,808.86,A,A4,10+ years,MORTGAGE,60000.0,Source Verified,credit_card,8.86,0.0,2.0,15.0,0.0,22317.0,31.2%,61.0,815.94,Fully Paid
1055426,1286980.0,16400.0, 36 months, 15.96%,576.26,C,C5,6 years,OWN,140000.0,Verified,credit_card,12.71,0.0,3.0,13.0,0.0,15891.0,89.5%,21.0,602.22,Fully Paid
1055394,1286945.0,12000.0, 36 months, 12.69%,402.54,B,B5,2 years,MORTGAGE,65000.0,Source Verified,credit_card,14.97,0.0,1.0,10.0,0.0,10802.0,78.9%,12.0,5634.31,Fully Paid
1055195,1286750.0,9600.0, 36 months, 15.96%,337.32,C,C5,9 years,MORTGAGE,47000.0,Not Verified,credit_card,18.69,0.0,2.0,13.0,0.0,13340.0,87.2%,23.0,351.98,Fully Paid
1055362,1286913.0,8000.0, 36 months,  7.51%,248.89,A,A3,< 1 year,RENT,28000.0,Source Verified,debt_consolidation,19.46,0.0,1.0,6.0,0.0,15151.0,46.5%,15.0,264.26,Fully Paid
1054703,1286556.0,17500.0, 60 months, 10.65%,377.45,B,B2,10+ years,RENT,45256.0,Source Verified,debt_consolidation,22.01,0.0,0.0,19.0,0.0,24200.0,63.7%,44.0,25.48,Charged Off
1055392,1286943.0,16000.0, 60 months, 19.91%,277.0,E,E4,1 year,RENT,70000.0,Source Verified,debt_consolidation,10.71,0.0,0.0,4.0,0.0,32749.0,96.9%,4.0,10330.14,Fully Paid
1049553,1280954.0,35000.0, 60 months, 19.91%,573.18,E,E4,7 years,MORTGAGE,165000.0,Verified,other,16.33,0.0,0.0,9.0,0.0,26781.0,25.6%,37.0,573.18,Charged Off
1054237,1285870.0,4000.0, 36 months,  7.90%,125.17,A,A4,5 years,RENT,70000.0,Not Verified,credit_card,17.33,0.0,2.0,10.0,0.0,13641.0,54.1%,21.0,1566.18,Fully Paid
1052179,1283726.0,1500.0, 36 months, 14.27%,51.47,C,C2,1 year,RENT,90000.0,Not Verified,major_purchase,9.45,0.0,2.0,11.0,0.0,7510.0,61.4%,28.0,57.11,Fully Paid
1055374,1286925.0,8000.0, 36 months, 12.42%,267.33,B,B4,2 years,RENT,30000.0,Source Verified,debt_consolidation,13.28,0.0,1.0,12.0,0.0,10173.0,82%,15.0,4421.0,Fully Paid
1052618,1284176.0,8000.0, 36 months, 10.65%,260.59,B,B2,5 years,RENT,38000.0,Not Verified,debt_consolidation,16.83,0.0,1.0,9.0,0.0,10718.0,59.9%,18.0,265.08,Fully Paid
1055163,1286714.0,25000.0, 60 months, 13.49%,374.98,C,C1,6 years,RENT,45000.0,Verified,vacation,3.65,0.0,0.0,3.0,0.0,25.0,0.4%,5.0,5174.95,Fully Paid
1054796,1286436.0,4000.0, 36 months,  8.90%,127.02,A,A5,10+ years,MORTGAGE,50000.0,Not Verified,home_improvement,22.63,0.0,1.0,12.0,0.0,17062.0,70.8%,44.0,2482.61,Fully Paid
1054702,1286555.0,20400.0, 60 months, 11.71%,450.81,B,B3,,RENT,40800.0,Verified,debt_consolidation,10.94,0.0,0.0,9.0,0.0,23070.0,50.6%,23.0,4326.55,Fully Paid
1054558,1286397.0,10000.0, 36 months, 11.71%,330.76,B,B3,5 years,RENT,27000.0,Source Verified,credit_card,14.13,0.0,0.0,7.0,0.0,14067.0,76.9%,14.0,1366.48,Fully Paid
1054203,1285831.0,10000.0, 36 months, 12.42%,334.16,B,B4,2 years,RENT,40000.0,Source Verified,debt_consolidation,23.07,0.0,1.0,9.0,0.0,10717.0,67%,13.0,346.34,Fully Paid
1054700,1286553.0,6000.0, 36 months,  8.90%,190.52,A,A5,1 year,RENT,28675.92,Source Verified,credit_card,21.47,0.0,2.0,9.0,0.0,5427.0,68.7%,15.0,198.16,Fully Paid
863895,1077043.0,18000.0, 36 months,  7.90%,563.23,A,A4,10+ years,MORTGAGE,72000.0,Verified,debt_consolidation,15.05,0.0,0.0,9.0,0.0,18378.0,69.4%,21.0,1696.83,Fully Paid
1053176,1284734.0,3300.0, 36 months, 11.71%,109.16,B,B3,2 years,RENT,90000.0,Not Verified,debt_consolidation,7.21,0.0,0.0,4.0,0.0,5371.0,60.3%,5.0,1819.0,Fully Paid
1054692,1282904.0,15000.0, 36 months, 15.27%,521.97,C,C4,3 years,RENT,70000.0,Source Verified,debt_consolidation,8.25,0.0,2.0,8.0,0.0,22077.0,91.8%,16.0,521.97,Charged Off
1054683,1286537.0,6000.0, 36 months,  9.91%,193.35,B,B1,10+ years,MORTGAGE,127000.0,Not Verified,other,18.77,0.0,0.0,10.0,0.0,69093.0,91.7%,30.0,201.07,Fully Paid
1054653,1286307.0,35000.0, 60 months, 19.42%,916.03,E,E3,3 years,MORTGAGE,70000.0,Verified,debt_consolidation,19.17,0.0,2.0,13.0,0.0,26683.0,66.9%,38.0,916.03,Charged Off
1054655,1286309.0,20000.0, 60 months, 18.25%,312.74,D,D5,2 years,RENT,62500.0,Verified,debt_consolidation,20.83,0.0,0.0,11.0,0.0,4758.0,52.3%,53.0,8011.75,Fully Paid
1054445,1286076.0,12200.0, 60 months, 14.27%,242.28,C,C2,8 years,MORTGAGE,35000.0,Source Verified,debt_consolidation,13.13,0.0,0.0,5.0,1.0,2417.0,26%,20.0,242.28,Charged Off
1054489,1286323.0,4200.0, 36 months, 13.49%,142.51,C,C1,6 years,RENT,55044.48,Source Verified,moving,8.74,0.0,3.0,5.0,0.0,435.0,6%,10.0,4054.11,Fully Paid
1054630,1286283.0,25000.0, 60 months, 16.77%,420.4,D,D2,10+ years,RENT,81000.0,Verified,credit_card,12.62,0.0,1.0,13.0,0.0,20969.0,70.9%,25.0,46.37,Charged Off
1051508,1283196.0,22575.0, 60 months, 21.28%,378.24,F,F2,3 years,OWN,45000.0,Verified,debt_consolidation,12.99,0.0,0.0,8.0,0.0,14916.0,78.9%,24.0,8438.57,Fully Paid
1054482,1286313.0,20000.0, 36 months, 14.65%,689.89,C,C3,4 years,MORTGAGE,90000.0,Verified,credit_card,18.17,0.0,1.0,11.0,0.0,21132.0,69.5%,23.0,703.35,Fully Paid
1054469,1286100.0,18000.0, 60 months, 15.27%,329.07,C,C4,3 years,RENT,60000.0,Verified,debt_consolidation,9.6,0.0,1.0,8.0,0.0,16578.0,70.2%,31.0,5899.43,Fully Paid
1054628,1286281.0,10000.0, 36 months, 12.42%,334.16,B,B4,10+ years,MORTGAGE,76500.0,Source Verified,major_purchase,12.31,0.0,1.0,8.0,0.0,2195.0,19.1%,32.0,343.83,Fully Paid
1054484,1286315.0,12000.0, 36 months,  9.91%,386.7,B,B1,8 years,MORTGAGE,63000.0,Not Verified,credit_card,16.48,0.0,1.0,8.0,0.0,23724.0,75.1%,26.0,2654.79,Fully Paid
1054476,1286107.0,8000.0, 36 months, 10.65%,260.59,B,B2,8 years,OWN,57000.0,Not Verified,debt_consolidation,20.53,0.0,0.0,10.0,0.0,8862.0,69.2%,16.0,12.54,Fully Paid
1054607,1286259.0,7175.0, 36 months,  7.90%,224.51,A,A4,4 years,RENT,60000.0,Not Verified,small_business,7.9,0.0,0.0,4.0,0.0,9975.0,94.1%,15.0,224.51,Charged Off
1054461,1286092.0,15000.0, 36 months, 12.69%,503.18,B,B5,5 years,RENT,80000.0,Not Verified,credit_card,6.55,0.0,0.0,8.0,0.0,10096.0,70.6%,11.0,530.39,Fully Paid
1050216,1281437.0,35000.0, 60 months, 14.27%,819.3,C,C2,10+ years,MORTGAGE,100800.0,Verified,small_business,22.5,0.0,4.0,15.0,0.0,41.0,0.7%,34.0,33330.57,Fully Paid
1054301,1286140.0,12000.0, 36 months, 12.69%,402.54,B,B5,10+ years,RENT,47840.0,Not Verified,debt_consolidation,9.73,0.0,1.0,8.0,0.0,5525.0,80.1%,33.0,18.74,Fully Paid
1054292,1286131.0,35000.0, 60 months, 18.64%,901.01,E,E1,10+ years,MORTGAGE,110000.0,Verified,debt_consolidation,16.4,0.0,1.0,10.0,0.0,11166.0,63.6%,35.0,21242.61,Fully Paid
